41,17,5, ذلك 
41,17,58,فان معظم الالماس الصناعي يكون صغيرا ويحوي علي تشوهات واضحه
41,17,5, مما 
41,17,136,يجعل اسعاره بخسه امام الالماس الطبيعي يكون استعماله محصورا بشكل كبير للاغراض الصناعيه لذلك دائما ماتجد شهادات ضمان تصاحب الالماس الطبيعي
41,17,7, خصوصا 
41,17,10,النادر منه
41,17,6, تكون 
41,17,27,هذه الشهادات صادره من مراكز
41,17,4, او 
41,17,45,شركات تمتلك مخابر وخبراء وباع طويل في التعامل
41,17,4, مع 
41,17,24,الالماس والاحجار الكريمه
41,17,5, مثل 
41,17,2,جي
41,17,4, اي 
41,17,24,ايه الامريكيه واتش ار دي
41,17,4, اي 
41,17,2,جي
41,17,4, اي 
41,17,11,البلجيكيتان
41,17,5, حيث 
41,17,24,تذكر ادق تفاصيل الحجر من
41,17,7, بينها 
41,17,45,وزن قيراط الحجر ونوع قطعه ودرجه الوضوح واللون
41,17,14, بالاضافه الي 
41,17,69,الابعاد وتعطي الشهاده رقم مسلسل وتدرج صوره من الشهاده في سجلات الشركه
41,17,5, وهي 
41,17,26,شهادات مضمونه لايمكن الشكك
41,17,6, فيها 
41,17,14,وتجعل الالماسه
41,17,5, ذات 
41,17,11,قيمه اكبر .
41,18,32,يدور حول الالماس الكثير من الجدل
41,18,6, فيما 
41,18,30,يتعلق بعمليات استخراجه وتوزيعه
41,18,5, كما 
41,18,22,هو الحال في عمليات بيع
41,18,4, ما 
41,18,19,يسمي الالماس الدموي
41,18,8, من قبل 
41,18,28,العصابات المسلحه الافريقيه .
41,19,37,كما تدور الادعاءات حول مجموعه دي بيرز
41,19,5, وهي 
41,19,63,احدي اكبر شركات الالماس في العالم ولها مقار في جوهانسبورغ ولندن
41,19,7, بانها 
41,19,22,تسيء استخدام نفوذها في
41,19,5, هذا 
41,19,78,المجال لتتحكم بالكميات المطروحه من الالماس ولتتلاعب باسعاره عن طريق الاحتكار .
41,20,9,ويذكر انه
41,20,4, قد 
41,20,78,نم صناعه الماس شديد الشبه بالالماس الطبيعي بواسطه الليزر وبتكلفه قليله نسبيا .
42,1,26,التمر هو ثمره اشجار النخيل
42,1,5, وهو 
42,1,37,احد الثمار الشهيره بقيمتها الغذائيه .
42,2,66,وقد اعتمد العرب عليها في حياتهم اليوميه واوصي الرسول محمد صلي الله
42,2,6, عليه 
42,2,22,وسلم اصحابه باكل التمر
42,2,5, لما 
42,2,12,فيه من فوائد
42,2,5, وقد 
42,2,40,غدا التمر ولا يزال الطعام المفضل للافطار
42,2,6, عليه 
42,2,46,في شهر رمضان وكما يتناولونه العمال اثناء عملهم
42,2,8, من اجل 
42,2,71,تخفيف التعب واعطائهم السعرات الحراريات الكافيه وتتناوله النساء العربيات
42,2,6, خلال 
42,2,10,فتره حملهم
42,2,8, من اجل 
42,2,67,تغذيه نفسها وتغذيه الطفل في احشائها والمساعده علي تحمل الام الطلق .
42,3,36,ورد ذكر التمر في القران في سوره مريم
42,3,5, حيث 
42,3,63,ان السيده مريم العذراء تناولت الرطب لتخفيف حده الم ولاده المسيح
42,3,5, حيث 
42,3,4,اوحي
42,3,5, لها 
42,3,77,الله بان تهز جذع النخله ليتساقط عليها الرطب الجني فتاكل منه وتشرب وتقر عينا .
42,4,9,من المؤكد
42,4,4, ان 
42,4,5,التمر
42,4,5, وهو 
42,4,6,الغذاء
42,4,6, الذي 
42,4,81,له الفضل في الرشاقه والطول والمناعه ضد الامراض واتضح علميا بان التمر غني بالمعادن
42,4,6, وهذا 
42,4,20,بخلاف فوائده ارلاخري
42,4,6, التي 
42,4,23,تجعل منه غذاء كاملا بكل
42,4,4, ما 
42,4,2,في
42,4,5, هذه 
42,4,53,الكلمه من معني ورغم رخص ثمنه وتوفره الدائم في الاسواق
42,4,5, مما 
42,4,39,يجعل منه فاكهه الشتاء الاولي بغير منازع
42,4,5, وقد 
42,4,29,عرفه الفراعنه منذ مئات السنين
42,4,5, فقد 
42,4,12,دلت الحفريات
42,4,6, التي 
42,4,35,اجريت في مقابرهم علي شده تقديرهم له
42,4,5, حتي 
42,4,30,انهم نقشوه علي جدران معابدهم .
42,5,38,وعرفه العرب والمسلمون فالرسول صلي الله
42,5,6, عليه 
42,5,4,وسلم
42,5,5, كان 
42,5,15,يقتصر في افطاره
42,5,5, بعد 
42,5,44,صومه علي بضع تمرات وجرعه من الماء يقوم بعدها
42,5,5, الي 
42,5,6,الصلاه
42,5,5, حتي 
42,5,98,اذا اغطش الليل وانتهي من الصلاه تناول طعاما خفيفا يسد جوعه وحاجه جسمه من الغذاء دون شعور بالتخمه .
42,6,122,وقد استعمله الطيارون الامريكيون ابان الحرب العالميه الثانيه اثناء غاراتهم الليليه كي يعاونهم علي تمييز الاهداف في الظلام .
42,7,2,ان
42,7,5, هذه 
42,7,69,الفاكهه الصحراويه الممتازه غنيه جدا بالمواد الغذائيه الضروريه للانسان
42,7,4, ان 
42,7,47,كيلو غراما واحد منه يعطي ثلاثه الاف سعره حراريه
42,7,4, اي 
42,7,24,ما يعادل الطاقه الحراريه
42,7,6, التي 
42,7,5,يحتاج
42,7,7, اليها 
42,7,36,الرجل متوسط النشاط في اليوم الواحد .
42,8,2,ان
42,8,4, ما 
42,8,46,يعطيه الكيلو الواحد من البلح يعادل ثلاثه اضعاف
42,8,4, ما 
42,8,24,يعطيه كيلو واحد من السمك
42,8,4, ان 
42,8,18,اضافه الجوز واللوز
42,8,5, الي 
42,8,5,التمر
42,8,4, او 
42,8,6,تناوله
42,8,4, مع 
42,8,27,الحليب يزيد في قوته وغناه .
42,9,19,يصنع من التمر الدبس
42,9,5, وهو 
42,9,17,عصير التمر المكثف
42,9,5, كما 
42,9,67,يصنع من التمر حلويات كثيره وتجري محاولات لصناعه السكر من التمر وحصل
42,9,5, ذلك 
42,9,4,فعلا
42,9,6, وكان 
42,9,25,السكر الناتج علي شكل سائل
42,9,6, وذلك 
42,9,25,لصعوبه بلوره السكر الناتج
42,9,5, لذا 
42,9,6,استعمل
42,9,5, هذا 
42,9,31,السكر في صنع المعجنات والحلويات
42,9,5, وتم 
42,9,36,استخلاص قهوه تمر من نواه التمر ويقال
42,9,4, ان 
42,9,28,طعمها اشبه بالقهوه العربيه .
42,10,39,يوجد في المدينه اكثر من نوع من التمور .
43,1,21,الفحم الحجري صخر اسود
43,1,4, او 
43,1,35,بني اللون قابل للاشتعال والاحتراق .
43,2,55,وعند احتراق الفحم الحجري فانه يعطي طاقه علي شكل حراره .
43,3,69,ويمكن استعمال الحراره الصادره عن احتراق الفحم الحجري في تدفئه المنازل
43,3,5, وفي 
43,3,25,عمل منتجات عديده مختلفه .
43,4,22,ولكن الاستخدام الاساسي
43,4,6, لهذه 
43,4,30,الحراره هو في انتاج الكهرباء .
43,5,81,وتعطي معامل انتاج الطاقه باحتراق الفحم الحجري ثلثي الكهرباء المستهلكه في العالم .
43,6,44,ويستعمل الفحم الحجري كذلك في انتاج فحم الكوك
43,6,5, وهو 
43,6,42,ماده خام اساسيه في صناعه الحديد والفولاذ .
43,7,10,وتنتج مواد
43,7,6, اخري 
43,7,97,عن عمليه انتاج فحم الكوك يمكن استعمالها بدورها في صناعه بعض المنتجات كالادويه والاصباغ والاسمده .
43,8,80,وكان الفحم الحجري في فتره ماضيه المصدر الرئيسي للطاقه في جميع البلدان الصناعيه .
43,9,84,وقد انتجت المحركات العامله بالبخار الناتج عن احتراق الفحم الحجري معظم القدره اللازمه
43,9,6, لهذه 
43,9,55,البلدان منذ بدايه القرن التاسع عشر وحتي القرن العشرين .
43,10,98,ومنذ بدايه القرن العشرين اصبح النفط والغاز الطبيعي المصدرين الرائدين للطاقه في معظم ارجاء العالم .
43,11,23,وعلي نقيض الفحم الحجري؛
43,11,5, فان 
43,11,17,النفط يمكن تحويله
43,11,5, الي 
43,11,16,بترول ومواد وقود
43,11,6, اخري 
43,11,38,لازمه لتشغيل وسائل المواصلات الحديثه .
43,12,70,وقد حل استعمال الغاز الطبيعي محل الفحم الحجري لتوليد الطاقه الحراريه .
43,13,68,ولكن يجري حاليا استهلاك موارد العالم من النفط والغاز الطبيعي بسرعه .
43,14,4,واذا
43,14,4, ما 
43,14,31,استمر الاستهلاك بالمستوي الحالي
43,14,5, فان 
43,14,11,موارد النفط
43,14,4, قد 
43,14,45,تستهلك وتنضب في اوائل القرن الحادي والعشرين .
43,15,3,كما
43,15,4, ان 
43,15,65,موارد الغاز الطبيعي ستنضب بدورها في اواسط القرن الحادي والعشرين .
43,16,32,اما مصادر العالم من الفحم الحجري
43,16,5, فهي 
43,16,13,باقيه ومستمره
43,16,5, الي 
43,16,15,حوالي سنه مقبله
43,16,6, وذلك 
43,16,30,وفق معدلات الاستهلاك الحاليه .
43,17,103,وقد يسد الاستعمال المتنامي للفحم الحجري في انتاج الكهرباء بشكل خاص النقص المتزايد لكل من الغاز والنفط .
43,18,3,ومع
43,18,5, ذلك 
43,18,59,فان استعمال الفحم الحجري يحمل في طياته مشاكل من نوع خاص؛ اذ
43,18,4, ان 
43,18,39,احتراقه يشكل سببا رئيسيا لتلوث الهواء .
43,19,51,وقد طورت وسائل عديده للتقليل من التلوث ولكنها مكلفه
43,19,5, ولم 
43,19,11,تثبت جدواها
43,19,5, حتي 
43,19,6,الان .
43,20,14,ولابد من تحسين
43,20,5, هذه 
43,20,59,الطرق والاساليب قبل التوسع الكبير في استعمال الفحم الحجري .
43,21,14,وبالاضافه لهذا
43,21,5, فان 
43,21,27,بعض الفحم الحجري يوجد عميقا
43,21,5, تحت 
43,21,9,سطح الارض
43,21,5, حيث 
43,21,15,يصعب استخراجه .
43,22,23,وفي الماضي كانت الوظائف
43,22,6, التي 
43,22,52,تعد اكثر خطوره وصعوبه من وظيفه عامل في منجم فحم حجري
43,22,5, تحت 
43,22,17,سطح الارض قليله .
43,23,29,ففي القرن التاسع عشر الميلادي
43,23,5, كان 
43,23,26,علي العديد من عمال المناجم
43,23,4, ان 
43,23,22,يعملوا عشر ساعات يوميا
43,23,5, تحت 
43,23,31,الارض ولمده سته ايام كل اسبوع .
43,24,35,وقد كانت المعاول هي الادوات الوحيده
43,24,6, التي 
43,24,37,تستعمل في تكسير وتفتيت الفحم الحجري .
43,25,32,وكان علي عمال مناجم الفحم الحجري
43,25,4, ان 
43,25,46,يجرفوا الفحم الحجري المتفتت ويحملوه في عربات .
43,26,15,وفي حالات عديده
43,26,5, كان 
43,26,60,الاطفال دون سن العاشره يجرون عربات الفحم الحجري من المناجم .
43,27,51,كما عملت النساء في عمليات التحميل والنقل بالعربات .
43,28,14,ومع مرور الزمن
43,28,5, فقد 
43,28,59,الالاف من الرجال والنساء والاطفال حياتهم في حوادث المناجم .
43,29,46,كما مات الاف اخرون جراء اصابتهم بامراض الرئتين
43,29,6, بسبب 
43,29,58,استنشاق رماد الفحم الحجري طوال حياتهم العمليه في المناجم .
43,30,12,وتنفذ الالات
43,30,5, هذه 
43,30,41,الايام معظم الاعمال في مناجم الفحم الحجري
43,30,5, كما 
43,30,48,تحسنت اجراءات الامان في المناجم وقلت ساعات العمل
43,30,5, وتم 
43,30,66,حظر تشغيل الاطفال في المناجم قبل نهايه القرن التاسع عشر الميلادي .
43,31,20,وانخفضت نسبه الوفيات
43,31,6, بسبب 
43,31,44,حوادث المناجم بصوره كبيره في القرن العشرين .
43,32,6,وفي كل
43,32,5, هذه 
43,32,7,الاحوال
43,32,5, فان 
43,32,55,مهنه تعدين الفحم الحجري من مناجمه مازالت مهنه المخاطر .
43,33,5,تناقش
43,33,5, هذه 
43,33,11,المقاله كيف
43,33,6, تكون 
43,33,51,الفحم الحجري واماكن وجوده واستعمالاته وطرق تعدينه .
43,34,40,كما تناقش كيفيه تنظيف الفحم الحجري ونقله
43,34,7, وكذلك 
43,34,16,الصناعات القائمه
43,34,6, عليه 
43,34,27,وتاريخ استعماله في العالم .
44,1,32,القطه هي حيوان من الثدييات ينتمي
44,1,5, الي 
44,1,15,فصيله السنوريات
44,1,4, تم 
44,1,6,تدجينه
44,1,8, من قبل 
44,1,23,الانسان منذ حوالي عام .
44,2,5,يعتقد
44,2,4, ان 
44,2,28,اصل القطط البريه اسلاف القطط
44,2,4, قد 
44,2,22,نشات في جو صحراوي يظهر
44,2,5, ذلك 
44,2,12,من ميل القطط
44,2,5, الي 
44,2,26,الحراره التعرض للشمس غالبا
44,2,4, ما 
44,2,45,تنام في اماكن معرضه لضوء الشمس اثناء النهار .
44,3,71,وهنالك عشرات السلالات من القطط بعضها عديم الفراء بعضها الاخر عديم الذيل
44,3,7, نتيجه 
44,3,12,لتشوه خلقي .
44,4,73,تتمتع القطط بمهاره كبيره في الصيد الافتراس تقارب السنوريات الكبيره كالنمر
44,4,5, الا 
44,4,54,انها لا تشكل خطرا حقيقيا علي الانسان نظرا لصغر حجمها .
44,5,22,تزن القطه بين كغ قليلا
44,5,4, ما 
44,5,3,تصل
44,5,5, الي 
44,5,4,كغ .
44,6,15,من الممكن للقطه
44,6,4, ان 
44,6,6,تصل كغ
44,6,6, يحدث 
44,6,26,ذلك عندما تطعم بشكل زائد .
44,7,6,لا يجب
44,7,4, ان 
44,7,4,يفعل
44,7,5, ذلك 
44,7,34,لانه غير صحي يسبب اضرارا للحيوان .
44,8,59,للقطط قدره كبيره علي الرؤيه في الظلام للقطه غطاء ثالث للعين
44,8,5, اذا 
44,8,11,اظهرت القطه
44,8,5, هذا 
44,8,21,الغطاء بشكل مزمن يعني
44,8,5, هذا 
44,8,16,ان القطه مريضه .
44,9,23,تحب القطط النظافه كثيرا
44,9,4, ما 
44,9,38,تلعق فراءها لتنظيفه ولكسب فيتامين سي .
44,10,28,كما تحب القطط مطارده الفيران
44,10,7, وهناك 
44,10,36,قصه من التراث القديم بان احد الامراء
44,10,5, كان 
44,10,25,قد درب سنانير لديه للخدمه
44,10,5, حيث 
44,10,46,علمها كيف تحمل الشموع لاناره مجلس الامير وادعي
44,10,5, هذا 
44,10,11,الامير بانه
44,10,4, قد 
44,10,15,غير طباع وعادات
44,10,5, هذا 
44,10,14,الحيوان فاعترض
44,10,6, عليه 
44,10,25,احد حكمائه بانه لا يستطيع
44,10,5, ذلك 
44,10,43,لان الطبع يغلب التطبع فلم يوافقه الامير علي
44,10,5, ذلك 
44,10,18,وفي احد الايام جاء
44,10,5, هذا 
44,10,18,الحكيم مجلس الامير
44,10,5, وهو 
44,10,21,مخبئ لفارا في كمه وما
44,10,4, ان 
44,10,46,التم شمل الحضور والسنانير تقوم بواجبها المدربه
44,10,6, عليه 
44,10,56,والامير يزداد تبجحا بانجازه افلت الحكيم الفار من كمه فما
44,10,5, كان 
44,10,11,من السنانير
44,10,8, الا ان 
44,10,52,ترمي بالشموع ارضا وتطارد الفار المسكين فانقلب المجلس
44,10,5, الي 
44,10,4,فوضي
44,10,5, لما 
44,10,27,سببته من حريق فالتفت الحكيم
44,10,5, الي 
44,10,14,اميره قائلا له
44,10,4, ان 
44,10,36,الطبع يغلب التطبع وذهبت مثلا وحكمه .
44,11,18,يعتقد بعض الباحثين
44,11,4, ان 
44,11,48,القط المنزلي ينحدر مباشره من القط البري الافريقي
44,11,6, الذي 
44,11,44,استانسه المصريون في عام قبل الميلاد تقريبا .
44,12,19,والقطط المستانسه هي
44,12,5, تلك 
44,12,36,التي تقتل الفئران والجرذان والثعابين
44,12,7, ولذلك 
44,12,4,منعت
44,12,5, هذه 
44,12,44,الافات من غزو الحقول المصريه ومخازن الحبوب .
44,13,68,واصبحت القطط حيوانات اليفه مدلله وخلدت في اللوحات والنقوشات والنحت .
44,14,61,وفي القرن السادس عشر قبل الميلاد قدس المصريون القدماء القطط .
44,15,38,فعبدوا اله الحب والخصوبه المسمي باستيت
44,15,4, او 
44,15,33,باست علي هيئه راس قط وجسم امراه .
44,16,47,وكان المصريون يعاقبون كل من يؤذي قطا بعقوبه تصل
44,16,5, الي 
44,16,10,حد الموت .
44,17,73,وعندما يموت قط كانوا يحلقون حواجبهم علامه علي الحداد ويحولون القطط الميته
44,17,5, الي 
44,17,10,مومياوات .
44,18,78,وقد وجد علماء الاثار مقبره قديمه للقطط في مصر تحتوي علي اكثر من مومياء للقطط .
45,1,25,الجمل او الابل او النوق .
45,2,101,يخص الذكر باسم الجمل والاناث باسم نوق مفردها ناقه توجد الجمال في المناطق الصحراويه من اسيا وافريقيا .
45,3,39,الجمال علي نوعين وعلي وجه العموم الجمال
45,3,5, ذات 
45,3,13,السنام الواحد
45,3,6, التي 
45,3,56,تعيش بمناطق شمال افريقيا والصحراء الكبري والشرق الاوسط .
45,4,6,الجمال
45,4,5, ذات 
45,4,8,السنامين
45,4,6, التي 
45,4,27,تعيش في منطقه اسيا الوسطي .
45,5,24,عرف الجمل بسفينه الصحراء
45,5,6, وذلك 
45,5,6,لتكيفه
45,5,4, مع 
45,5,26,المعيشه علي جدب الصحراء من
45,5,5, حيث 
45,5,13,العشب الماء .
45,6,35,تكيف الجمل علي اكل الاشواك والعاقول
45,6,7, وكذلك 
45,6,76,تكيفت معدته اما السنام فهو المكان الطبيعي لخزن الدهون المتحوله من فائض غذائه
45,6,7, وكذلك 
45,6,20,هي مناسبه لحفظ الماء
45,6,5, ضمن 
45,6,22,تركيب الدهون والشحوم .
45,7,28,كذلك تكيفت عيون الجمل للرؤيه
45,7,4, مع 
45,7,66,وجود الغبار وارجله بما تملكه من الخف المناسبه للسير علي الرمال بما
45,7,5, لها 
45,7,22,من مساحه سطحيه واسعه .
45,8,15,حليب النوق حليب
45,8,4, ذو 
45,8,66,مواصفات عاليه الجوده ويعتبر غذاء كامل للبدوي وسكان الصحراء عموما .
45,9,12,سبحان الخالق
45,9,6, الذي 
45,9,2,له
45,9,7, في كل 
45,9,19,شئ ايه سبحان الخالق
45,9,6, الذي 
45,9,34,وهب لنا العقل لنتبين جوانب الاعجاز
45,9,7, في كل 
45,9,47,ما حولنا ولندرك مدي بديع صنع الله في مخلوقاته .
45,10,116,والجمل مثالا لنا ونموذج وايه من ايات الله في مخلوقاته تنطق بمدي القدره فللجمل قدره عجيبه علي تحمل المعيشه في الصحراء
45,10,5, حيث 
45,10,40,ارتفاع درجه الحراره وقله الماء والغذاء .
45,11,20,ومن قدره الله عز وجل
45,11,4, ان 
45,11,9,جعل الجمل
45,11,4, ذو 
45,11,19,اذن صغير غزير الشعر
45,11,5, حتي 
45,11,28,لا تتعرض لضرر رمال الصحراء .
45,12,73,والعين مزوده بصفين من الرموش الطويله للوقايه من الحصي والرمال المتطايره .
45,13,106,والارجل مزوده بخف اسفنجي لين ليتمكن بهما من السير علي الرمال الناعمه والسنام يختزن فيه الدهون ليقوم بحرقها
45,13,6, خلال 
45,13,12,عمليه التنفس
45,13,5, حيث 
45,13,12,تتحول الدهون
45,13,5, الي 
45,13,55,طاقه تمده باحتياجاته في فتره الحرمان من الطعام والمعروف
45,13,4, ان 
45,13,79,الدهون تحتوي علي طاقه اعلي بكثير من الطاقه المخزونه في الكربوهيدرات في صوره نشا
45,13,4, او 
45,13,10,جليكوجين .
45,14,13,والجمل العربي
45,14,4, ذو 
45,14,57,سنام واحد ويعيش في الوطن العربي وافريقيا والهند اما الجمل
45,14,4, ذو 
45,14,157,السنامين فهو يستوطن اسيا الوسطي وحيث يكون الشتاء باردا فهو مكسو بمعطف شتوي يقيه برد الشتاء وارجله قصيره في حين ارجل الجمل العربي طويله لتبعده عن حراره الرمال
45,14,4, ما 
45,14,4,امكن
45,14,5, ذلك 
45,14,1,.
45,15,15,ولقد زود الصانع
45,15,5, هذا 
45,15,45,الحيوان الاعجوبه بوسائل تمكنه من تحمل العطش .
45,16,87,فالجمل له قدره عجيبه علي تحمل العطش من واقع قدرته علي تحمل نقص الماء في انسجه جسمه وانه
45,16,9, من خلال 
45,16,33,ذلك لا يفقد الماء من سائله الدموي
45,16,5, الا 
45,16,18,بنسبه ضئيله للغايه
45,16,5, كما 
45,16,9,انه يتحمل
45,16,5, فقد 
45,16,5,الماء
45,16,5, حتي 
45,16,31,في حين باقي الكائنات الحيه تهلك
45,16,5, اذا 
45,16,3,زاد
45,16,5, فقد 
45,16,50,الماء من اجسامها عن وبول وبراز الجمل لذلك مركز جدا
45,16,5, حيث 
45,16,31,يمكن ايقاد النار في روثه مباشره
45,16,5, وهو 
45,16,30,يختلف عن معظم الكائنات الثدييه
45,16,6, التي 
45,16,37,تفقد نسبه من الماء الموجوده في دمائها
45,16,5, اذا 
45,16,77,تعرضت لظروف بيئيه شديده الحراره لذلك فالجمل يحتاج كميات من الماء تقل كثيره عن
45,16,5, تلك 
45,16,28,التي تحتاجها باقي الكائنات .
45,17,23,انف الجمل عجيبه العجائب
45,17,5, فهي 
45,17,63,مجعده كبيره من الداخل فتقوم بعمل المكثف فتكثف بخار الماء الخارج
45,17,4, مع 
45,17,100,هواء الزفير فيخرج ثاني اكسيد الكربون ويتكثف بخار الماء وبذلك تحول دون خروجه وبذلك فهو الحيوان الوحيد
45,17,6, الذي 
45,17,30,يستعيد الماء الموجود في الهواء
45,17,6, الذي 
45,17,6,يتنفسه
45,17,5, وهي 
45,17,29,قدره وايه من ايات الله في خلق
45,17,5, هذا 
45,17,6,الكائن
45,17,6, الذي 
45,17,5,يتكيف
45,17,4, مع 
45,17,25,البيئه بدرجه اعجازيه يحار
45,17,6, فيها 
45,17,15,العقول وتدل علي
45,17,4, ان 
45,17,44,هناك من فكر ودبر واحسن الخلق سبحانه وتعالي .
45,18,13,الجمل لا يعرق
45,18,5, الا 
45,18,83,اذا ارتفعت درجه حراره الجو المحيط به عن درجه اما الحراره الزائد فيفقدها اثناء الليل
45,18,5, فقد 
45,18,3,علم
45,18,5, ذلك 
45,18,77,العربان لذلك كانوا ينامون بجوار الجمال ليتدفئوا بالحراره المنبعثه منهم ليلا .
45,19,45,ويقوم الجمل برفع درجه حراره جسمه نهارا متمشيا
45,19,4, مع 
45,19,20,حراره الجو المحيط به
45,19,5, حتي 
45,19,14,لا يقوم بالعرق
45,19,5, حتي 
45,19,58,درجه مئويه عندئذ يبدا في افراز العرق ليلطف درجه حراره جسمه
45,19,4, ان 
45,19,38,زادت درجه حراره الجو المحيط عن مئويه .
45,20,46,ظل الجمل معروفا بعدم العرق وعدم وجود غدد للعرق
45,20,5, حتي 
45,20,12,عام حين تبين
45,20,4, ان 
45,20,29,له غدد عرقيه علي السطح البطني
45,20,5, ومن 
45,20,7,المفروض
45,20,4, ان 
45,20,55,يعمل العرق علي تلطيف حراره جسم الجمل وبالطبع يؤدي العرق
45,20,5, الي 
45,20,103,فقد الماء وتتجلي قدره الخالق واعجازه فبمجرد خروج العرق ينتصب الشعر عند الجمل فيسمح بتبخر العرق من الجلد
45,20,5, الي 
45,20,30,الجو مباشرا دون حدوث بلل للشعر
45,20,5, حتي 
45,20,43,يوفر الجمل علي نفسه الماء اللازم لبلل الشعر
45,20,5, وهو 
45,20,6,الكثير
45,20,6, الذي 
45,20,13,يريد توفيره .
45,21,33,الجمل له القدره علي شرب ماء البحر
45,21,5, حيث 
45,21,40,ان الكلي عنده تخلصه من الاملاح الزائده .
45,22,32,والجمل يشرب بغزاره حوالي لتر ماء
45,22,5, اذا 
45,22,7,عطش دون
45,22,4, ان 
45,22,15,تتاثر كرات الدم
45,22,5, لان 
45,22,18,الله خلقها بيضاويه
45,22,5, ولم 
45,22,77,تخلق كرويه كسائر الكائنات فعندما تمتلي كرات الدم بالماء تنتفخ وتصبح كرويه دون
45,22,4, ان 
45,22,7,تنفجر .
45,23,47,يحتفظ الجمل بالبول في المثانه طالما انه في حاجه
45,23,5, الي 
45,23,5,الماء
45,23,5, حيث 
45,23,26,يمتص الدم الماء والبول مره
45,23,6, اخري 
45,23,6,ويدفعه
45,23,5, الي 
45,23,40,المعده لتقوم بكتريا خاصه بتحويل البولينا
45,23,5, الي 
45,23,12,احماض امينيه
45,23,4, اي 
45,23,17,الي بروتين وماء .
45,24,159,خف الجمل مخزن للماء فهو وساده مائيه فتعمل انسجه الخف علي حفظ الماء في صوره سلاسل تلتف كالجديله كلما زاد الماء المخزن ذاد التفاف الجديله والعكس صحيح وعند الحاجه
45,24,5, الي 
45,24,53,الماء يقوم الدم بامتصاص الماء من الخف وتنفك الجديله .
46,1,82,الدب من الثديات المفترسه من عائله الدبيات المنتشره في اماكن كثيره من بقاع العالم .
46,2,47,يسمي الذكر في العربيه دب الانثي دبه الصغار جراء
46,2,4, او 
46,2,7,دياسم .
46,3,62,من الصفات الخارجيه المالوفه لدي جميع فصائل الدببه الذيل القصير
46,3,14, بالاضافه الي 
46,3,71,دقه حواس الشم السمع مخالب خمسه غير قابله للارتداد فراء طويل اشعث كثيف .
46,4,52,للدببه اجساد ضخمه قوائم قويه تمكنها من الوقوف منتصبه
46,4,5, كما 
46,4,44,تمتلك اكف عريضه خطوم طويله اذنين مستديرتين .
46,5,41,يستخدم الدب اسنانه للدفاع عن النفس كادوات
46,5,5, حيث 
46,5,69,يختلف استعمالها بحسب حميه الدب تستخدم المخالب للتمزيق الحفر الامساك .
46,6,22,يظن بان الدببه السوداء
46,6,5, كما 
46,6,39,غيرها من الفصائل تقدر علي تمييز الالوان
46,6,5, مما 
46,6,39,يساعدها علي التعرف علي الفاكهه البندق .
46,7,15,تمتلك الدببه من
46,7,5, الي 
46,7,16,سنا بحسب الفصيله
46,7,6, التي 
46,7,5,تنتمي
46,7,7, اليها 
46,7,3,ولا
46,7,5, تعد 
46,7,32,هذه الاسنان مختصه في قتل الفرائس
46,7,5, كما 
46,7,20,في اسنان السنوريات .
46,8,52,تعتبر انياب الدببه اصغر حجما من انياب اللواحم الاخري
46,8,6, التي 
46,8,53,تظهر انيابها طويله حاده متخصصه في قتل الطرائد عوضا عن
46,8,5, ذلك 
46,8,39,فانها تستخدمها للدفاع عن النفس كادوات .
46,9,77,تكون اضراس الدب الطاحنه عريضه مسطحه تستخدم لتمزيق طحن المواد النباتيه تحويلها
46,9,5, الي 
46,9,11,قطع صغيره .
46,10,33,تمتلك الدببه اربعه قوائم ينتهي كل
46,10,6, منها 
46,10,61,بخمسه مخالب حاده غير قابله للارتداد علي عكس السنوريات وتستخدم
46,10,5, هذه 
46,10,18,المخالب لعده اغراض
46,10,6, منها 
46,10,61,تسلق الاشجار فتح اعشاش النمل الابيض النحل الحفر لايجاد الجذور
46,10,4, او 
46,10,14,التقاط الطريده
46,10,5, حسب 
46,10,17,الفصيله المعينه .
46,11,78,تلقي الدببه بكامل وزنها علي اخماص اقدمها عند المشي علي عكس معظم اللواحم الاخري
46,11,6, التي 
46,11,77,تميل للمشي علي اصابعها حيت يلمس الكعب الارض تستخدم المخالب للتوازن وبالرغم من
46,11,4, ان 
46,11,58,الدببه ابطا من معظم اللواحم فانها تقدر علي العدو بسرعه تصل
46,11,5, الي 
46,11,15,كلم في الساعه .
46,12,5,غالبا
46,12,4, ما 
46,12,51,يكون فراء الدب طويلا اشعث تختلف الوانه بحسب الفصيله
46,12,5, حيث 
46,12,23,يتراوح من الابيض الاشقر
46,12,4, او 
46,12,20,القشدي الاسود الابيض
46,12,5, الي 
46,12,12,الاسود الكلي
46,12,4, او 
46,12,12,الابيض الكلي
46,12,5, وقد 
46,12,38,تختلف الوان الفراء بداخل الفصيله نفسها
46,12,5, كما 
46,12,32,في حاله الدببه الاميركيه السوداء
46,12,6, التي 
46,12,37,تتراوح الوانها من الاسود البني الخمري
46,12,4, او 
46,12,13,الاسود المزرق
46,12,5, كما 
46,12,22,تمتلك بعض فصائل الدببه
46,12,5, مثل 
46,12,46,دب الشمس الدب ابو نظاره علامات باهته علي وجهها
46,12,4, او 
46,12,7,صدرها .
46,13,52,تكون ذكور الدببه من جميع الفصائل اضخم حجما من الاناث
46,13,6, ولكن 
